study_arm,TrialID,url,Interventions,vaccine,conventional,traditional
im,NCT02972957,https://clinicaltrials.gov/show/NCT02972957,Biological: Nasovac-S;Drug: Azithromycin,NA,Yes,NA
im,NCT02974257,https://clinicaltrials.gov/show/NCT02974257,Drug: Thiamine;Other: placebo,NA,NA,NA
im,NCT02987088,https://clinicaltrials.gov/show/NCT02987088,Drug: Sodium Nitrite;Drug: Sodium Nitrite;Drug: Sodium Nitrite,NA,NA,NA
im,NCT02987985,https://clinicaltrials.gov/show/NCT02987985,"Drug: Acetaminophen, gabapentin;Drug: Acetaminophen;Drug: Ketamine , Lidocaine , Dexmedetomidine;Drug: Fentanyl, Dexmedetomidine;Drug: Dexamethasone , Ondansetron;Drug: Sevoflurane;Drug: Sevoflurane, Fentanyl",NA,Yes,NA
im,NCT02988739,https://clinicaltrials.gov/show/NCT02988739,Biological: seasonal influenza vaccine;Device: fractional Er:Yag laser;Biological: seasonal influenza vaccine;Device: fractional Er:Yag laser;Biological: seasonal influenza vaccine;Device: fractional Er:Yag laser,Yes,NA,NA
im,NCT02990546,https://clinicaltrials.gov/show/NCT02990546,Drug: midodrine;Other: Standard of Care;Drug: midodrine;Other: Standard of Care;Drug: midodrine;Other: Standard of Care,NA,NA,NA
im,NCT02998996,https://clinicaltrials.gov/show/NCT02998996,"Biological: 15 µg HA/strain and 1% Endocine™;Biological: 15 µg HA/strain and 2% Endocine™;Biological: 15 µg HA/strain;Biological: intramuscular comparator;Biological: intranasal comparator;Biological: Placebo, Saline;Biological: 15 µg HA/strain and 1% Endocine™;Biological: 15 µg HA/strain and 2% Endocine™;Biological: 15 µg HA/strain;Biological: intramuscular comparator;Biological: intranasal comparator;Biological: Placebo, Saline;Biological: 15 µg HA/strain and 1% Endocine™;Biological: 15 µg HA/strain and 2% Endocine™;Biological: 15 µg HA/strain;Biological: intramuscular comparator;Biological: intranasal comparator;Biological: Placebo, Saline;Biological: 15 µg HA/strain and 1% Endocine™;Biological: 15 µg HA/strain and 2% Endocine™;Biological: 15 µg HA/strain;Biological: intramuscular comparator;Biological: intranasal comparator;Biological: Placebo, Saline",NA,NA,NA
im,NCT03014310,https://clinicaltrials.gov/show/NCT03014310,Drug: AS03;Drug: MF59 adjuvant;Biological: Monovalent Influenza A/H5N8 vaccine,Yes,NA,NA
im,NCT03016143,https://clinicaltrials.gov/show/NCT03016143,Biological: Allantoic Split Inactivated Seasonal flu Vaccine;Biological: VAXIGRIP,Yes,NA,NA
im,NCT03018834,https://clinicaltrials.gov/show/NCT03018834,Drug: ANAKINRA 100 mg/daily subcutaneously;Drug: Placebo,NA,NA,NA
im,NCT03020628,https://clinicaltrials.gov/show/NCT03020628,Biological: NBP607-QIV;Biological: NBP607-TIV;Biological: NBP607-QIV;Biological: NBP607-TIV;Biological: NBP607-QIV;Biological: NBP607-TIV;Biological: NBP607-QIV;Biological: NBP607-TIV,NA,NA,NA
im,NCT03022396,https://clinicaltrials.gov/show/NCT03022396,Biological: High Dose Fluzone® (intramuscular);Biological: Fluzone® (intramuscular);Biological: High Dose Fluzone® (intramuscular);Biological: Fluzone® (intramuscular);Biological: High Dose Fluzone® (intramuscular);Biological: Fluzone® (intramuscular);Biological: High Dose Fluzone® (intramuscular);Biological: Fluzone® (intramuscular),Yes,NA,NA
im,NCT03022435,https://clinicaltrials.gov/show/NCT03022435,Biological: TIV;Biological: High-Dose TIV;Biological: LAIV;Biological: TIV;Biological: High-Dose TIV;Biological: LAIV;Biological: TIV;Biological: High-Dose TIV;Biological: LAIV;Biological: TIV;Biological: High-Dose TIV;Biological: LAIV,NA,NA,NA
im,NCT03023176,https://clinicaltrials.gov/show/NCT03023176,Biological: Fluzone® standard IIV3;Biological: Fluzone® standard IIV3 Pediatric Dose;Biological: Fluzone® standard IIV3;Biological: Fluzone® standard IIV3 Pediatric Dose;Biological: Fluzone® standard IIV3;Biological: Fluzone® standard IIV3 Pediatric Dose;Biological: Fluzone® standard IIV3;Biological: Fluzone® standard IIV3 Pediatric Dose,Yes,NA,NA
im,NCT03023553,https://clinicaltrials.gov/show/NCT03023553,Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®,Yes,NA,NA
im,NCT03023683,https://clinicaltrials.gov/show/NCT03023683,Biological: FluMist®;Biological: FluMist®;Biological: FluMist®;Biological: FluMist®,NA,NA,NA
im,NCT03023709,https://clinicaltrials.gov/show/NCT03023709,Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®,Yes,NA,NA
im,NCT03025841,https://clinicaltrials.gov/show/NCT03025841,Drug: Ceftaroline,NA,NA,NA
im,NCT03028116,https://clinicaltrials.gov/show/NCT03028116,Biological: influenza vaccine;Biological: Placebo;Biological: influenza vaccine;Biological: Placebo;Biological: influenza vaccine;Biological: Placebo;Biological: influenza vaccine;Biological: Placebo,Yes,NA,NA
im,NCT03028974,https://clinicaltrials.gov/show/NCT03028974,Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®,Yes,NA,NA
im,NCT03028987,https://clinicaltrials.gov/show/NCT03028987,Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®;Biological: Fluzone®;Biological: FluMist®,Yes,NA,NA
im,NCT03029169,https://clinicaltrials.gov/show/NCT03029169,Drug: Propafenone i.v.;Drug: Amiodarone i.v.,NA,NA,NA
im,NCT03031210,https://clinicaltrials.gov/show/NCT03031210,Drug: Amoxicillin,NA,NA,NA
im,NCT03032380,https://clinicaltrials.gov/show/NCT03032380,Drug: S-649266;Drug: Meropenem;Drug: Linezolid,NA,NA,NA
im,NCT03038503,https://clinicaltrials.gov/show/NCT03038503,Drug: Methylene Blue;Drug: Terlipressin;Drug: Methylene Blue;Drug: Terlipressin,NA,NA,NA
im,NCT03038776,https://clinicaltrials.gov/show/NCT03038776,Biological: Recombinant influenza hemagglutinin,NA,NA,NA
im,NCT03042143,https://clinicaltrials.gov/show/NCT03042143,Biological: Human umbilical cord derived CD362 enriched MSCs;Biological: Placebo (Plasma-Lyte 148),NA,Yes,NA
im,NCT03049306,https://clinicaltrials.gov/show/NCT03049306,Drug: Propranolol Oral Tablet;Drug: Placebo Oral Tablet;Device: CPAP,NA,NA,NA
im,NCT03058692,https://clinicaltrials.gov/show/NCT03058692,Biological: Influenza Multimeric-001 Vaccine;Other: Placebo;Biological: Quadrivalent Recombinant Seasonal Influenza Vaccine,Yes,NA,NA
im,NCT03065751,https://clinicaltrials.gov/show/NCT03065751,Device: Plasmaexchange,NA,Yes,NA
im,NCT03068949,https://clinicaltrials.gov/show/NCT03068949,Biological: FluBlok;Biological: Fluzone;Biological: FluCelVax,Yes,NA,NA
im,NCT03072173,https://clinicaltrials.gov/show/NCT03072173,Drug: Xylometazoline;Drug: placebo (saline);Drug: Xylometazoline;Drug: placebo (saline);Drug: Xylometazoline;Drug: placebo (saline);Drug: Xylometazoline;Drug: placebo (saline),NA,NA,NA
im,NCT03076385,https://clinicaltrials.gov/show/NCT03076385,Other: Placebo;Biological: VAL-506440,NA,NA,NA
im,NCT03081728,https://clinicaltrials.gov/show/NCT03081728,Device: Interscalene Block with Ropivacaine Hcl 0.2% Inj Vil 10Ml;Drug: IV diclofenac and IV paracetamol;Device: Interscalene Block with Ropivacaine Hcl 0.2% Inj Vil 10Ml;Drug: IV diclofenac and IV paracetamol;Device: Interscalene Block with Ropivacaine Hcl 0.2% Inj Vil 10Ml;Drug: IV diclofenac and IV paracetamol;Device: Interscalene Block with Ropivacaine Hcl 0.2% Inj Vil 10Ml;Drug: IV diclofenac and IV paracetamol,NA,Yes,NA
im,NCT03085758,https://clinicaltrials.gov/show/NCT03085758,Biological: Adrecizumab;Biological: Placebo,NA,Yes,NA
im,NCT03086473,https://clinicaltrials.gov/show/NCT03086473,Drug: Caffeine Citrate;Drug: Placebo (Normal Saline),NA,Yes,NA
im,NCT03087890,https://clinicaltrials.gov/show/NCT03087890,Drug: Cotrimoxazole;Drug: Placebo,NA,NA,NA
im,NCT03088904,https://clinicaltrials.gov/show/NCT03088904,Biological: FluMist® Quadrivalent;Biological: Fluzone® Quadrivalent vaccine,Yes,NA,NA
im,NCT03089957,https://clinicaltrials.gov/show/NCT03089957,Drug: Ulinastatin;Other: Usual care,NA,NA,NA
im,NCT03091894,https://clinicaltrials.gov/show/NCT03091894,Drug: Propofol;Drug: Dexmedetomidine;Drug: Propofol;Drug: Dexmedetomidine;Drug: Propofol;Drug: Dexmedetomidine,NA,NA,NA
im,NCT03092245,https://clinicaltrials.gov/show/NCT03092245,Drug: OctaplasLG;Drug: Ringer-Acetate,NA,NA,NA
im,NCT03095599,https://clinicaltrials.gov/show/NCT03095599,Biological: IVACFLU-S;Other: Placebo;Biological: IVACFLU-S;Other: Placebo;Biological: IVACFLU-S;Other: Placebo;Biological: IVACFLU-S;Other: Placebo,NA,NA,NA
im,NCT03096314,https://clinicaltrials.gov/show/NCT03096314,Drug: Vitamin D3;Drug: Placebo,NA,NA,Yes
im,NCT03101462,https://clinicaltrials.gov/show/NCT03101462,Biological: Licensed Trivalent FluMist;Biological: Inactivated Trivalent Influenza Vaccine (TIV);Biological: Licensed Trivalent FluMist;Biological: Inactivated Trivalent Influenza Vaccine (TIV);Biological: Licensed Trivalent FluMist;Biological: Inactivated Trivalent Influenza Vaccine (TIV);Biological: Licensed Trivalent FluMist;Biological: Inactivated Trivalent Influenza Vaccine (TIV),Yes,NA,NA
im,NCT03103490,https://clinicaltrials.gov/show/NCT03103490,Drug: 18F-FSPG,NA,NA,NA
im,NCT03104075,https://clinicaltrials.gov/show/NCT03104075,Biological: Pneumococcal 13valent Conj Vaccine Diphtheria CRM197 Protein;Biological: Pneumococcal Vaccine Polyvalent,Yes,NA,NA
im,NCT03104140,https://clinicaltrials.gov/show/NCT03104140,Drug: Ketamine;Drug: Thiopental,NA,NA,NA
im,NCT03104790,https://clinicaltrials.gov/show/NCT03104790,"Biological: Fluenz Tetra (The two groups are defined by immunisation history, all receive the same intervention in the study)",NA,NA,NA
im,NCT03109418,https://clinicaltrials.gov/show/NCT03109418,Drug: Ketamine;Procedure: Control,NA,NA,NA
im,NCT03111212,https://clinicaltrials.gov/show/NCT03111212,Drug: Iloprost;Drug: control,NA,NA,NA
im,NCT03111485,https://clinicaltrials.gov/show/NCT03111485,Drug: Sinemet CR;Drug: Placebo oral capsule,NA,NA,NA
im,NCT03119701,https://clinicaltrials.gov/show/NCT03119701,Drug: Interferon Beta-1A;Drug: Placebo,NA,Yes,NA
im,NCT03120637,https://clinicaltrials.gov/show/NCT03120637,Drug: Methylene Blue,NA,NA,NA
im,NCT03121690,https://clinicaltrials.gov/show/NCT03121690,Drug: Prednisone;Drug: placebo,NA,NA,NA
im,NCT03133936,https://clinicaltrials.gov/show/NCT03133936,Biological: Fluarix,Yes,NA,NA
im,NCT03139565,https://clinicaltrials.gov/show/NCT03139565,Biological: Fluzone High-dose Influenza Vaccine;Biological: Standard 2016-2017 Flu vaccine,Yes,NA,NA
im,NCT03142191,https://clinicaltrials.gov/show/NCT03142191,Drug: CC-90001;Other: Placebo,NA,NA,NA
im,NCT03149640,https://clinicaltrials.gov/show/NCT03149640,Drug: Inhaled amikacin;Drug: Inhaled placebo,NA,Yes,NA
im,NCT03158038,https://clinicaltrials.gov/show/NCT03158038,Biological: Monovalent Influenza Vaccine;Other: Placebo,Yes,NA,NA
im,NCT03163342,https://clinicaltrials.gov/show/NCT03163342,Biological: Licensed seasonal influenza vaccine;Biological: Licensed seasonal influenza vaccine;Biological: Licensed seasonal influenza vaccine,Yes,NA,NA
im,NCT03163615,https://clinicaltrials.gov/show/NCT03163615,Drug: Tibet Rhodiola Capsule;Drug: Placebo oral capsule;Drug: Tibet Rhodiola Capsule;Drug: Placebo oral capsule;Drug: Tibet Rhodiola Capsule;Drug: Placebo oral capsule;Drug: Tibet Rhodiola Capsule;Drug: Placebo oral capsule,NA,NA,NA
im,NCT03165617,https://clinicaltrials.gov/show/NCT03165617,Biological: QIVc;Biological: Non-influenza Comparator Vaccine,Yes,NA,NA
im,NCT03172988,https://clinicaltrials.gov/show/NCT03172988,Drug: Dexamethasone;Drug: Normal saline;Drug: Flurbiprofen axetil;Drug: Lipid microsphere,NA,Yes,NA
im,NCT03177720,https://clinicaltrials.gov/show/NCT03177720,Drug: Ciprofloxacin;Drug: Imipenem,NA,Yes,NA
im,NCT03180801,https://clinicaltrials.gov/show/NCT03180801,Biological: adjuvanted FLU-v;Biological: adjuvanted placebo;Other: Influenza challenge,NA,NA,NA
im,NCT03186781,https://clinicaltrials.gov/show/NCT03186781,Biological: VRC-FLUNPF081-00-VP (HA-F A/Sing);Biological: VRC-FLUDNA082-00-VP (DNA A/Sing),NA,NA,NA
im,NCT03191240,https://clinicaltrials.gov/show/NCT03191240,Drug: Vasopressins;Drug: Normal saline;Drug: Vasopressins;Drug: Normal saline;Drug: Vasopressins;Drug: Normal saline;Drug: Vasopressins;Drug: Normal saline,NA,NA,NA
im,NCT03197376,https://clinicaltrials.gov/show/NCT03197376,Biological: Pneumosil;Biological: Synflorix,NA,NA,NA
im,NCT03200600,https://clinicaltrials.gov/show/NCT03200600,Drug: Dexamethasone;Drug: Normal saline;Drug: Flurbiprofen axetil;Drug: Lipid microsphere,NA,Yes,NA
im,NCT03206346,https://clinicaltrials.gov/show/NCT03206346,Drug: Ingavirin;Drug: Placebo oral capsule;Drug: Ingavirin;Drug: Placebo oral capsule;Drug: Ingavirin;Drug: Placebo oral capsule;Drug: Ingavirin;Drug: Placebo oral capsule,NA,NA,NA
im,NCT03207152,https://clinicaltrials.gov/show/NCT03207152,Biological: Influenza A/California/04/09,NA,NA,NA
im,NCT03207165,https://clinicaltrials.gov/show/NCT03207165,Drug: Milrinone;Drug: Dobutamine,NA,NA,NA
im,NCT03208257,https://clinicaltrials.gov/show/NCT03208257,Drug: Esmolol,NA,NA,NA
im,NCT03212716,https://clinicaltrials.gov/show/NCT03212716,Drug: Oseltamivir;Drug: Diltiazem;Drug: Placebos,NA,Yes,NA
im,NCT03220048,https://clinicaltrials.gov/show/NCT03220048,Drug: PrEP-001;Other: Placebo Comparator;Drug: PrEP-001;Other: Placebo Comparator;Drug: PrEP-001;Other: Placebo Comparator;Drug: PrEP-001;Other: Placebo Comparator,NA,NA,NA
im,NCT03233217,https://clinicaltrials.gov/show/NCT03233217,Biological: QIV-HD by IM;Biological: QIV-SD by SC;Biological: QIV-HD by SC,NA,NA,NA
im,NCT03238612,https://clinicaltrials.gov/show/NCT03238612,"Drug: FFA, clarithromycin, oseltamivir;Drug: Oseltamivir alone",NA,Yes,NA
im,NCT03266237,https://clinicaltrials.gov/show/NCT03266237,Drug: Vaxigrip®;Drug: Vaxigrip®;Drug: Vaxigrip®;Drug: Vaxigrip®,NA,NA,NA
im,NCT03273075,https://clinicaltrials.gov/show/NCT03273075,Drug: Cangrelor;Drug: Placebo;Drug: Prasugrel;Drug: Ticagrelor;Drug: Cangrelor;Drug: Placebo;Drug: Prasugrel;Drug: Ticagrelor;Drug: Cangrelor;Drug: Placebo;Drug: Prasugrel;Drug: Ticagrelor;Drug: Cangrelor;Drug: Placebo;Drug: Prasugrel;Drug: Ticagrelor,NA,NA,NA
im,NCT03275389,https://clinicaltrials.gov/show/NCT03275389,Biological: D-SUIV Formulation 9;Biological: Placebo;Biological: FLU-D-QIV;Biological: D-SUIV Formulation 1;Biological: D-SUIV Formulation 2;Biological: D-SUIV Formulation 3;Biological: D-SUIV Formulation 4;Biological: D-SUIV Formulation 5;Biological: D-SUIV Formulation 6;Biological: D-SUIV Formulation 7;Biological: D-SUIV Formulation 8,NA,NA,NA
im,NCT03283319,https://clinicaltrials.gov/show/NCT03283319,Biological: 3.75 ug Panblok H7;Biological: 7.5 ug Panblok H7;Biological: 15 ug Panblok H7;Biological: MF59;Biological: AS03,NA,NA,NA
im,NCT03293498,https://clinicaltrials.gov/show/NCT03293498,Biological: NanoFlu;Biological: Fluzone HD - Day 0;Biological: Fluzone HD - Day 21;Other: Saline - Day 21,Yes,NA,NA
im,NCT03296059,https://clinicaltrials.gov/show/NCT03296059,Other: conventional treatment with RBC transfusion;Other: conventional treatment,NA,NA,NA
im,NCT03298347,https://clinicaltrials.gov/show/NCT03298347,Drug: 80mg/kg of caffeine;Drug: 20mg/kg of caffeine;Drug: 80mg/kg of caffeine;Drug: 20mg/kg of caffeine;Drug: 80mg/kg of caffeine;Drug: 20mg/kg of caffeine;Drug: 80mg/kg of caffeine;Drug: 20mg/kg of caffeine,NA,Yes,NA
im,NCT03300050,https://clinicaltrials.gov/show/NCT03300050,Biological: cH8/1N1 LAIV;Biological: cH5/1N1 IIV + adjuvant;Biological: cH5/1N1 IIV;Biological: cH8/1N1 IIV + adjuvant;Biological: Normal saline;Biological: Phosphate buffered saline,NA,NA,NA
im,NCT03300362,https://clinicaltrials.gov/show/NCT03300362,Drug: Seasonal influenza vaccine;Drug: MVA-NP+M1;Drug: Sodium chloride,Yes,NA,NA
im,NCT03302650,https://clinicaltrials.gov/show/NCT03302650,Drug: Angiotensin II;Drug: Normal saline;Drug: Norepinephrine,NA,NA,NA
im,NCT03303976,https://clinicaltrials.gov/show/NCT03303976,Biological: Bioconjugate pneumococcal vaccine;Biological: Multivalent plain polysaccharide vaccine,Yes,NA,NA
im,NCT03308578,https://clinicaltrials.gov/show/NCT03308578,Drug: Atorvastatin;Drug: Placebo oral capsule,NA,NA,NA
im,NCT03308825,https://clinicaltrials.gov/show/NCT03308825,Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone High-Dose vaccine;Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone High-Dose vaccine;Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone High-Dose vaccine;Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone Quadrivalent vaccine;Biological: Fluzone High-Dose vaccine,Yes,NA,NA
im,NCT03312231,https://clinicaltrials.gov/show/NCT03312231,Drug: AS03;Biological: Inactivated influenza H7N9 vaccine;Other: Phosphate Buffered Saline (PBS) diluent,Yes,NA,NA
im,NCT03314662,https://clinicaltrials.gov/show/NCT03314662,Biological: MF59-adjuvanted Quadrivalent Subunit Inactivated Egg-derived Influenza Vaccine (aQIV);Biological: Licensed MF59-adjuvanted Trivalent Subunit Inactivated Egg-derived Influenza Vaccine (aTIV-1);Biological: MF59-adjuvanted Trivalent Subunit Inactivated Egg-derived Influenza Vaccine Containing the Alternate B Strain (aTIV-2),Yes,NA,NA
im,NCT03315104,https://clinicaltrials.gov/show/NCT03315104,Biological: FLU-IGIV;Other: Placebo for FLU-IGIV,NA,NA,NA
im,NCT03317197,https://clinicaltrials.gov/show/NCT03317197,Drug: Control Group;Drug: Experimental Group 1;Drug: Experimental Group 2;Drug: Experimental Group 3;Drug: Control Group;Drug: Experimental Group 1;Drug: Experimental Group 2;Drug: Experimental Group 3;Drug: Control Group;Drug: Experimental Group 1;Drug: Experimental Group 2;Drug: Experimental Group 3;Drug: Control Group;Drug: Experimental Group 1;Drug: Experimental Group 2;Drug: Experimental Group 3,NA,NA,NA
im,NCT03318315,https://clinicaltrials.gov/show/NCT03318315,Drug: AS03;Biological: Inactivated influenza H7N9 vaccine;Biological: Influenza Virus Quadrivalent Inactivated Vaccine;Other: Phosphate Buffered Saline (PBS) diluent,Yes,NA,NA
im,NCT03325452,https://clinicaltrials.gov/show/NCT03325452,Biological: venous lactate;Biological: venous lactate;Biological: venous lactate;Biological: venous lactate,NA,NA,NA
im,NCT03328325,https://clinicaltrials.gov/show/NCT03328325,Biological: Influenza Virus Quadrivalent Inactivated Vaccine;Biological: Influenza Virus Quadrivalent Inactivated Vaccine,Yes,NA,NA
im,NCT03335904,https://clinicaltrials.gov/show/NCT03335904,Other: Hyperoxic Hypercapnic Ventilatory Response Test;Other: Hypoxic Hypercapnic Ventilatory Response Test;Other: Repeated Hypoxic Apneas;Other: Hypoxic Sleep Study;Drug: Losartan;Drug: Placebo,NA,NA,NA
im,NCT03336814,https://clinicaltrials.gov/show/NCT03336814,Drug: Terlipressin;Other: Placebo,NA,NA,NA
im,NCT03338569,https://clinicaltrials.gov/show/NCT03338569,Drug: Vitamin C;Drug: Placebo,NA,NA,Yes
im,NCT03340727,https://clinicaltrials.gov/show/NCT03340727,Drug: Caffeine Citrate;Drug: Placebo,NA,Yes,NA
im,NCT03340779,https://clinicaltrials.gov/show/NCT03340779,Drug: Norepinephrine;Drug: Norepinephrine;Drug: Norepinephrine;Drug: Norepinephrine,NA,NA,NA
im,NCT03344029,https://clinicaltrials.gov/show/NCT03344029,Biological: SP Shz TIV;Biological: Hualan TIV,NA,NA,NA
im,NCT03344627,https://clinicaltrials.gov/show/NCT03344627,Drug: Meropenem standard dose;Drug: Meropenem high dose,NA,NA,NA
im,NCT03346681,https://clinicaltrials.gov/show/NCT03346681,Drug: N-acetyl cysteine;Drug: N-acetyl cysteine;Drug: N-acetyl cysteine,NA,NA,NA
im,NCT03357263,https://clinicaltrials.gov/show/NCT03357263,Biological: GC3114;Biological: GCFLU Quadrivalent,NA,NA,NA
im,NCT03365336,https://clinicaltrials.gov/show/NCT03365336,Drug: polyherbal formulation;Drug: Oseltamivir 75mg;Drug: polyherbal formulation;Drug: Oseltamivir 75mg;Drug: polyherbal formulation;Drug: Oseltamivir 75mg,NA,Yes,Yes
im,NCT03366220,https://clinicaltrials.gov/show/NCT03366220,Drug: Plasma;Drug: Balanced crystalloids,NA,Yes,NA
im,NCT03369275,https://clinicaltrials.gov/show/NCT03369275,Biological: Allogeneic Bone Marrow-Derived Human Mesenchymal Stem Cells;Other: Placebo;Biological: Allogeneic Bone Marrow-Derived Human Mesenchymal Stem Cells;Other: Placebo;Biological: Allogeneic Bone Marrow-Derived Human Mesenchymal Stem Cells;Other: Placebo;Biological: Allogeneic Bone Marrow-Derived Human Mesenchymal Stem Cells;Other: Placebo,NA,Yes,NA
im,NCT03370289,https://clinicaltrials.gov/show/NCT03370289,Biological: BLB-750 Vaccine (Qinghai RG strain);Biological: BLB-750 Vaccine (Qinghai RG strain);Biological: BLB-750 Vaccine (Qinghai RG strain),Yes,NA,NA
im,NCT03371498,https://clinicaltrials.gov/show/NCT03371498,Drug: Methylprednisolone;Drug: Methylprednisolone placebo,NA,NA,NA
im,NCT03371680,https://clinicaltrials.gov/show/NCT03371680,Drug: Injection of 1-13 Carbon Leucine and deuterated water;Drug: Injection of 1-13 Carbon Leucine and deuterated water;Drug: Injection of 1-13 Carbon Leucine and deuterated water;Drug: Injection of 1-13 Carbon Leucine and deuterated water,NA,NA,NA
im,NCT03376321,https://clinicaltrials.gov/show/NCT03376321,Drug: Pimodivir 600 mg;Drug: Placebo;Other: SOC Treatment,NA,Yes,NA
im,NCT03384589,https://clinicaltrials.gov/show/NCT03384589,Biological: PCV13,NA,NA,NA
im,NCT03387605,https://clinicaltrials.gov/show/NCT03387605,Drug: Ivabradine;Drug: Placebo,NA,NA,NA
im,NCT03389555,https://clinicaltrials.gov/show/NCT03389555,"Drug: vitamin C, vitamin B1, hydrocortisone;Drug: Normal saline",NA,NA,Yes
im,NCT03390166,https://clinicaltrials.gov/show/NCT03390166,Biological: GPO Tri Fluvac vaccine;Biological: Licensed influenza vaccine,Yes,NA,NA
im,NCT03391193,https://clinicaltrials.gov/show/NCT03391193,Biological: Multi-dose Quadrivalent Influenza Vaccine;Biological: Single-dose Quadrivalent Influenza Vaccine,Yes,NA,NA
im,NCT03392389,https://clinicaltrials.gov/show/NCT03392389,Biological: mRNA-1653;Other: Placebo,NA,NA,NA
im,NCT03394209,https://clinicaltrials.gov/show/NCT03394209,Drug: Favipiravir;Drug: Oseltamivir 75Mg Capsule,NA,Yes,NA
im,NCT03398044,https://clinicaltrials.gov/show/NCT03398044,Drug: Dexamethasone;Drug: Placebo,NA,Yes,NA
im,NCT03400735,https://clinicaltrials.gov/show/NCT03400735,Combination Product: Cefdinir/clavulanic acide 300/125 mg film-coated tablets;Drug: Cefdinir 300Mg Capsule,NA,NA,NA
im,NCT03401398,https://clinicaltrials.gov/show/NCT03401398,"Drug: Hydrocortisone, sodium succinate;Drug: Normal saline",NA,NA,NA
im,NCT03406936,https://clinicaltrials.gov/show/NCT03406936,Drug: Daily interruption of midazolam,NA,NA,NA
im,NCT03422159,https://clinicaltrials.gov/show/NCT03422159,Drug: Ascorbic Acid;Drug: Thiamine;Drug: Hydrocortisone;Drug: Sodium Chloride 0.9%,NA,NA,NA
im,NCT03430089,https://clinicaltrials.gov/show/NCT03430089,"Biological: Shz QIV 0.25 mL, 2 doses;Biological: Shz QIV 0.5 mL, 2 doses;Biological: Shz QIV 0.5 mL, single dose",NA,NA,NA
im,NCT03434028,https://clinicaltrials.gov/show/NCT03434028,Drug: Early Vasopressors;Drug: Early Fluids,NA,NA,NA
im,NCT03434691,https://clinicaltrials.gov/show/NCT03434691,Device: Microdialysis Probe (Muscle microdialysis);Drug: remifentanyl,NA,NA,NA
im,NCT03437304,https://clinicaltrials.gov/show/NCT03437304,"Biological: Immunose™ FLU 1%;Biological: Immunose™ FLU 2%, 200 µl;Biological: Immunose™ FLU 2%, 300 µl;Biological: Influenza antigen;Drug: Placebo;Biological: i.m comparator;Biological: Immunose™ FLU 1%;Biological: Immunose™ FLU 2%, 200 µl;Biological: Immunose™ FLU 2%, 300 µl;Biological: Influenza antigen;Drug: Placebo;Biological: i.m comparator;Biological: Immunose™ FLU 1%;Biological: Immunose™ FLU 2%, 200 µl;Biological: Immunose™ FLU 2%, 300 µl;Biological: Influenza antigen;Drug: Placebo;Biological: i.m comparator",NA,NA,NA
im,NCT03437369,https://clinicaltrials.gov/show/NCT03437369,Drug: Ivabradine Oral Tablet;Other: Standard of Care treatment,NA,NA,NA
im,NCT03439124,https://clinicaltrials.gov/show/NCT03439124,Drug: Ceftobiprole medocaril;Drug: Ceftazidime;Drug: Ceftriaxone,NA,NA,NA
im,NCT03445468,https://clinicaltrials.gov/show/NCT03445468,Biological: IL-YANG Quadrivalent Influenza Vaccine;Biological: IL-YANG Flu Vaccine Pre-filled Syringe,Yes,NA,NA
im,NCT03446534,https://clinicaltrials.gov/show/NCT03446534,Drug: Amoxicillin;Drug: Placebos;Drug: Amoxicillin;Drug: Placebos;Drug: Amoxicillin;Drug: Placebos,NA,NA,NA
im,NCT03446937,https://clinicaltrials.gov/show/NCT03446937,Drug: Dexamethasone Sodium Phosphate Injection;Drug: Betamethasone Sodium Phosphate Injection (Medication);Drug: Water for injection,NA,Yes,NA
im,NCT03448705,https://clinicaltrials.gov/show/NCT03448705,"Biological: 4Fluart ID suspension for injection study drug 1 µg/0.1 ml, influenza vaccine (whole virion, inactivated, adjuvanted);Biological: 4Fluart ID suspension for injection study drug 2 µg/0.1 ml, influenza vaccine (whole virion, inactivated, adjuvanted);Biological: 3Fluart suspension for injection, influenza vaccine (whole virion, inactivated, adjuvanted)",Yes,NA,NA
im,NCT03450707,https://clinicaltrials.gov/show/NCT03450707,Drug: Thiamine 500 mg IV;Other: Placebo,NA,NA,NA
im,NCT03452917,https://clinicaltrials.gov/show/NCT03452917,Drug: Placebo;Drug: sodium nitrite 45 mg;Drug: sodium nitrite 60 mg,NA,NA,NA
